stars,adverbs,sentiment
1.0,18,0.8802
4.0,19,0.9952
5.0,2,0.7184
4.0,2,0.6866
1.0,8,-0.3484
4.0,6,0.8162
4.0,9,0.9804
5.0,0,0.9151
1.0,2,0.0
5.0,3,0.8879
1.0,25,0.9786
1.0,5,0.6996
1.0,2,0.0
5.0,13,0.9817
1.0,2,-0.8932
3.0,3,0.7841
5.0,2,0.8685
5.0,1,0.9601
2.0,5,0.5768
1.0,1,-0.6705
3.0,41,-0.8495
5.0,3,0.9347
2.0,5,0.3969
5.0,3,0.9427
1.0,3,0.7556
5.0,15,0.989
1.0,3,-0.8964
4.0,1,0.9785
1.0,4,-0.8803
4.0,6,0.9641
5.0,1,0.8885
5.0,0,0.8225
4.0,18,0.9821
3.0,8,0.9764
4.0,9,0.9859
5.0,27,0.9939
5.0,8,0.9893
5.0,6,0.9595
2.0,10,0.8865
2.0,19,0.99
5.0,1,0.9153
4.0,1,0.8792
1.0,6,-0.2617
3.0,11,-0.3408
4.0,9,0.9758
5.0,9,0.9878
2.0,10,0.7371
5.0,16,0.9862
1.0,11,0.9239
1.0,20,-0.7647
5.0,1,0.7579
1.0,14,-0.3814
5.0,0,0.4767
3.0,2,0.9116
1.0,3,-0.839
5.0,2,0.9423
5.0,10,0.9645
1.0,15,-0.8912
5.0,3,0.9551
5.0,7,0.9914
3.0,0,0.9441
5.0,0,0.9485
1.0,12,0.9516
5.0,8,0.9844
5.0,7,0.9909
5.0,3,0.8827
5.0,10,0.8563
1.0,11,-0.9739
5.0,7,0.9852
5.0,4,0.9001
4.0,4,0.937
5.0,7,0.9738
5.0,4,0.8478
4.0,2,0.479
4.0,1,0.2574
1.0,19,-0.9643
4.0,11,0.979
5.0,1,0.8832
4.0,8,0.2105
4.0,2,0.9039
4.0,10,0.9864
4.0,16,0.8827
5.0,13,0.9909
4.0,0,0.8268
5.0,7,0.9664
1.0,9,-0.8519
5.0,3,0.7574
4.0,16,0.9899
4.0,1,0.9382
1.0,67,0.9964
5.0,4,0.5964
4.0,12,0.9893
5.0,10,0.9672
1.0,8,-0.9502
3.0,4,0.7522
3.0,17,0.8357
5.0,0,0.8011
4.0,7,0.937
5.0,4,0.9218
3.0,3,-0.6755
1.0,5,-0.8225
5.0,3,0.7256
5.0,11,0.7407
2.0,7,0.6114
1.0,5,-0.8883
1.0,5,-0.2183
1.0,9,-0.9022
5.0,9,0.9907
5.0,7,0.9538
5.0,2,0.7712
4.0,5,0.7938
3.0,4,-0.743
5.0,11,0.9862
5.0,4,0.9717
1.0,0,-0.3612
2.0,6,0.4201
1.0,16,-0.9397
3.0,11,0.8871
1.0,1,-0.7156
5.0,23,0.9983
1.0,4,-0.5699
5.0,6,0.9773
1.0,5,-0.7834
2.0,7,0.9501
2.0,9,-0.056
5.0,6,0.9577
4.0,8,-0.9556
2.0,27,-0.919
5.0,5,0.966
5.0,1,0.9729
1.0,36,-0.9846
3.0,17,0.7875
4.0,4,0.7896
4.0,3,0.9874
4.0,5,0.9493
5.0,5,0.9617
3.0,5,0.8413
3.0,3,0.9829
1.0,6,-0.7227
1.0,2,-0.1894
5.0,1,0.836
2.0,3,-0.8319
5.0,7,0.9217
5.0,2,0.8721
5.0,2,0.9694
5.0,2,0.9435
4.0,1,0.8893
5.0,6,0.7269
4.0,2,0.6757
5.0,13,0.9986
5.0,5,0.982
4.0,3,0.1032
1.0,5,0.2023
5.0,5,0.8775
4.0,10,0.9874
5.0,7,0.984
4.0,9,0.4736
3.0,4,-0.0719
5.0,1,0.6237
5.0,2,0.9632
5.0,6,0.9847
1.0,2,-0.3318
5.0,0,0.2003
4.0,4,0.902
3.0,4,0.6975
1.0,7,0.2023
1.0,0,0.1027
2.0,4,-0.5849
1.0,21,-0.2599
3.0,3,0.4488
5.0,6,0.9501
1.0,9,-0.7727
5.0,12,0.9723
5.0,5,0.9677
5.0,4,0.4215
5.0,22,0.9948
5.0,10,0.8855
5.0,0,0.943
2.0,6,0.3803
4.0,11,0.974
5.0,8,0.9836
5.0,6,0.9709
5.0,17,0.9416
5.0,3,0.9843
4.0,5,0.9854
4.0,8,0.9908
5.0,0,0.8784
5.0,0,0.9766
4.0,2,0.8934
1.0,2,0.4795
2.0,10,-0.2943
5.0,1,0.9704
5.0,0,0.9042
1.0,4,-0.296
5.0,3,0.8217
5.0,0,0.9591
4.0,6,0.9905
5.0,9,0.9824
1.0,7,-0.3068
1.0,7,-0.83
5.0,1,0.9398
3.0,4,-0.807
1.0,1,-0.5267
1.0,7,-0.8655
1.0,3,-0.7645
1.0,20,-0.8668
2.0,11,0.9444
4.0,0,0.836
5.0,6,0.8975
2.0,5,0.9569
5.0,1,0.937
1.0,1,0.4404
2.0,1,-0.5859
5.0,5,0.7178
5.0,11,0.9701
1.0,2,-0.7402
2.0,1,0.775
5.0,0,0.9029
4.0,2,0.8768
4.0,7,0.9811
5.0,10,0.9905
3.0,8,0.85
3.0,10,-0.4871
5.0,6,0.9559
2.0,5,-0.605
5.0,10,0.9003
5.0,9,-0.4271
3.0,9,0.9611
3.0,4,0.2382
3.0,8,0.7871
5.0,25,0.9969
5.0,1,0.9069
5.0,5,0.8652
5.0,0,0.9325
1.0,20,-0.7841
4.0,0,0.8065
1.0,3,0.4019
4.0,2,0.9587
3.0,6,0.905
3.0,4,0.765
5.0,4,0.9606
5.0,8,0.9422
5.0,3,0.9283
4.0,22,0.9825
1.0,4,0.2732
5.0,10,0.9925
2.0,10,0.1167
5.0,6,0.9778
2.0,3,0.7531
4.0,3,0.9213
3.0,5,-0.4496
2.0,3,0.128
3.0,4,-0.2294
5.0,3,0.9458
5.0,6,0.9746
1.0,0,0.8934
3.0,0,0.4265
1.0,3,-0.8442
1.0,3,-0.3182
5.0,11,0.9973
4.0,12,0.9638
3.0,5,0.8747
2.0,6,0.8398
5.0,1,0.8221
4.0,6,0.8016
1.0,3,0.8845
5.0,0,0.932
5.0,0,0.9522
5.0,4,0.9601
2.0,0,-0.4895
4.0,12,0.9901
2.0,2,-0.2263
5.0,9,0.9572
1.0,1,-0.4767
1.0,1,0.0
5.0,1,0.9136
5.0,2,0.9295
1.0,4,0.5324
1.0,4,-0.7976
5.0,10,0.9878
5.0,2,0.872
1.0,4,-0.8271
5.0,4,0.9325
2.0,6,0.8834
2.0,3,0.128
5.0,5,0.967
5.0,4,0.9362
3.0,4,0.7884
2.0,4,0.2317
5.0,5,0.7933
3.0,8,0.784
5.0,10,0.9747
5.0,9,0.9917
5.0,6,0.9937
5.0,7,0.9755
2.0,8,-0.6955
5.0,2,0.91
5.0,2,0.8375
1.0,8,0.0
1.0,4,0.3612
5.0,4,0.9761
2.0,7,-0.012
4.0,7,0.9441
5.0,2,0.9183
1.0,2,-0.9357
4.0,9,0.9944
1.0,19,-0.9487
5.0,13,0.9434
5.0,11,0.9923
1.0,6,-0.6249
4.0,8,0.7777
5.0,5,0.9533
4.0,2,0.9287
5.0,13,0.8893
5.0,2,0.9513
3.0,15,0.976
2.0,4,0.8735
1.0,10,0.4563
2.0,19,0.994
5.0,3,0.9184
5.0,3,0.9162
4.0,3,0.8906
5.0,14,0.9494
5.0,6,0.1798
4.0,3,0.9563
4.0,29,0.9968
5.0,5,0.9031
4.0,9,0.7741
5.0,0,0.8591
5.0,1,0.9217
1.0,1,-0.8478
5.0,2,0.9788
5.0,3,0.9577
1.0,6,-0.8674
1.0,21,-0.5759
2.0,22,0.9032
5.0,4,0.9804
3.0,7,0.928
5.0,28,0.9887
1.0,3,0.5696
5.0,2,0.811
5.0,10,0.9743
2.0,4,-0.8573
2.0,12,-0.942
5.0,8,0.9898
3.0,10,0.9931
5.0,6,0.9559
5.0,3,0.899
5.0,4,0.9885
3.0,8,0.7851
4.0,7,0.9756
5.0,1,0.8934
3.0,5,0.6646
5.0,2,0.9728
4.0,10,0.9817
5.0,11,0.9925
5.0,8,0.996
1.0,4,0.3612
2.0,11,0.4812
1.0,2,-0.8402
4.0,3,0.8588
5.0,2,0.8475
4.0,1,0.9257
1.0,1,0.128
4.0,13,0.8779
1.0,7,-0.4242
5.0,3,0.9039
5.0,6,0.7734
5.0,8,0.956
5.0,3,0.5693
5.0,9,0.9923
5.0,3,0.9368
5.0,2,0.8519
4.0,1,0.9525
3.0,14,0.4327
1.0,10,-0.8126
5.0,2,0.92
2.0,2,-0.7568
4.0,9,0.4007
3.0,10,0.9888
5.0,7,0.965
5.0,4,0.8242
5.0,6,0.9932
3.0,7,0.9336
5.0,6,0.9855
5.0,5,0.918
5.0,13,0.9185
1.0,7,-0.8453
3.0,5,0.8442
5.0,0,0.9078
3.0,8,0.7537
4.0,14,0.9821
2.0,5,0.9624
5.0,2,0.7579
4.0,12,0.9815
1.0,3,0.9292
4.0,2,0.8248
4.0,11,0.9886
1.0,7,-0.7466
4.0,8,0.7986
5.0,4,0.8403
5.0,3,0.7618
3.0,2,-0.5807
5.0,3,0.8402
4.0,7,0.9562
2.0,23,0.7202
5.0,0,0.9184
5.0,4,0.9294
4.0,2,0.6486
5.0,1,-0.1045
5.0,6,0.6797
5.0,5,0.9622
1.0,11,0.2678
3.0,1,-0.4939
5.0,1,0.8591
5.0,3,0.8979
3.0,3,0.8988
5.0,4,0.885
5.0,8,0.9813
5.0,6,0.9732
4.0,13,0.9664
2.0,17,0.9923
5.0,6,0.9783
1.0,28,-0.1393
5.0,4,0.8339
5.0,1,0.9274
3.0,9,-0.8175
1.0,2,-0.7389
5.0,5,0.9938
1.0,14,-0.958
2.0,3,-0.9223
5.0,2,0.9585
5.0,5,0.9668
1.0,8,-0.2225
5.0,2,0.985
2.0,35,-0.9877
4.0,1,0.7783
5.0,3,0.7887
5.0,14,0.9903
5.0,6,0.903
5.0,6,0.6124
2.0,8,-0.0989
2.0,15,0.9525
2.0,27,0.2633
3.0,12,0.968
5.0,4,0.6609
5.0,4,0.8214
5.0,2,0.802
4.0,4,0.9807
5.0,8,0.988
4.0,6,0.9608
5.0,6,0.7057
3.0,7,0.9324
1.0,7,-0.7225
5.0,1,0.0
1.0,3,-0.5372
5.0,5,0.8058
5.0,10,0.9714
5.0,4,0.9749
5.0,4,0.8687
5.0,2,0.9335
2.0,2,0.6609
1.0,4,0.7672
4.0,19,0.9924
4.0,16,0.6765
5.0,14,0.997
5.0,8,0.8475
2.0,3,0.2263
5.0,5,0.9934
2.0,8,-0.961
4.0,5,0.9216
4.0,5,0.9577
5.0,1,0.9558
4.0,4,0.9629
5.0,12,0.9653
5.0,4,0.9736
5.0,3,0.4927
3.0,2,0.4588
1.0,5,-0.8388
4.0,4,0.9768
2.0,8,-0.2846
2.0,12,0.9401
4.0,0,0.0
5.0,14,0.996
5.0,4,0.9434
5.0,0,0.9432
1.0,0,0.6369
5.0,11,0.9915
5.0,3,0.9893
5.0,4,0.9186
5.0,3,0.949
5.0,7,0.9704
5.0,1,0.9201
1.0,4,0.2263
5.0,10,0.9402
4.0,3,0.91
1.0,0,-0.7964
5.0,9,0.9286
4.0,3,0.698
5.0,1,0.9668
5.0,3,0.858
5.0,8,0.9213
4.0,2,0.4574
1.0,4,-0.6705
5.0,12,0.9599
5.0,10,0.9953
2.0,20,0.9885
1.0,3,-0.6334
1.0,14,-0.7157
5.0,28,0.9955
5.0,1,0.886
2.0,37,0.9564
5.0,0,0.9776
4.0,3,0.9745
3.0,9,0.9001
4.0,4,0.8068
5.0,3,0.9605
5.0,6,0.9697
5.0,6,0.8997
5.0,4,0.7994
3.0,26,0.9128
4.0,1,0.6249
3.0,13,0.9578
5.0,3,0.8906
5.0,7,0.9668
5.0,5,0.9074
2.0,7,0.8808
5.0,2,0.869
3.0,4,0.6144
5.0,8,0.9544
5.0,3,0.8904
1.0,20,-0.7911
4.0,3,0.9096
5.0,11,0.9878
5.0,7,0.9761
5.0,5,0.9821
5.0,3,0.8409
5.0,8,0.99
2.0,7,0.8172
5.0,13,0.9508
4.0,7,0.9142
5.0,1,0.9806
5.0,2,0.836
4.0,4,0.9217
1.0,5,-0.5867
5.0,7,0.992
3.0,3,-0.7579
4.0,18,0.9965
2.0,13,-0.9089
2.0,10,0.7018
5.0,6,0.9581
3.0,5,-0.1452
4.0,12,0.9924
1.0,13,-0.653
2.0,3,0.6902
3.0,5,0.9477
1.0,13,0.2766
1.0,11,-0.1918
3.0,2,-0.6557
1.0,5,-0.34
5.0,8,0.9847
1.0,3,0.4199
5.0,8,0.9678
5.0,5,0.9115
2.0,3,0.9393
5.0,6,0.1496
2.0,17,0.1642
1.0,3,-0.4939
2.0,4,-0.34
4.0,8,0.9806
5.0,4,0.9146
4.0,7,0.945
4.0,4,0.8487
5.0,2,0.9168
2.0,13,-0.6471
2.0,13,-0.1783
3.0,13,-0.5247
3.0,12,0.3134
5.0,2,0.9678
5.0,0,0.8519
5.0,11,0.9946
1.0,101,-0.9888
5.0,3,0.8977
2.0,10,-0.7669
5.0,2,0.7702
5.0,3,0.68
3.0,6,-0.5334
5.0,10,0.8996
1.0,7,-0.7984
5.0,1,0.7351
4.0,4,0.9299
5.0,5,0.9863
3.0,23,0.9717
3.0,2,0.659
5.0,8,0.9833
1.0,0,-0.6239
5.0,23,0.9972
5.0,8,0.9837
1.0,13,-0.9478
4.0,5,0.9627
2.0,13,-0.9258
5.0,2,0.9491
5.0,5,0.9743
1.0,3,0.8538
5.0,5,0.9339
1.0,0,0.3923
3.0,7,0.8042
1.0,14,0.8767
4.0,20,0.9773
3.0,6,0.05
5.0,0,0.9272
4.0,2,0.8792
1.0,5,0.5106
5.0,4,-0.1511
4.0,13,0.9841
4.0,13,0.9665
5.0,1,0.8122
4.0,1,0.5574
5.0,8,0.9752
3.0,0,-0.1027
1.0,3,-0.8512
5.0,2,0.8885
5.0,3,0.9637
3.0,2,0.8807
5.0,14,0.9908
5.0,6,0.9885
1.0,2,0.5255
1.0,6,-0.7678
5.0,3,0.7729
3.0,11,0.9162
1.0,6,0.0
5.0,4,0.9718
5.0,6,0.8856
5.0,5,0.9177
5.0,2,0.9168
1.0,13,0.6686
5.0,3,0.9516
3.0,29,0.1547
5.0,6,0.5859
2.0,5,0.0232
5.0,1,0.8874
1.0,2,-0.289
1.0,5,-0.841
1.0,6,0.5979
4.0,0,-0.7785
1.0,1,-0.8641
3.0,9,0.6115
5.0,3,0.5279
5.0,12,0.9956
1.0,18,-0.4813
1.0,4,-0.0031
5.0,14,0.9466
5.0,2,0.934
5.0,2,0.9552
5.0,13,0.9908
5.0,4,0.9042
2.0,1,0.4588
3.0,4,0.807
1.0,11,-0.1779
5.0,9,0.9591
5.0,0,0.8516
5.0,0,0.8807
5.0,8,0.9097
5.0,8,0.9874
5.0,1,0.9625
5.0,4,0.9752
5.0,4,0.8371
1.0,4,-0.5649
1.0,12,-0.9162
5.0,1,0.931
5.0,7,0.9863
5.0,3,0.8881
5.0,1,0.8587
4.0,15,0.991
5.0,0,0.9322
1.0,6,-0.6998
4.0,17,0.9763
5.0,4,0.9636
5.0,4,0.9722
5.0,1,0.6369
5.0,16,0.9844
5.0,1,0.9156
5.0,8,0.9853
5.0,5,0.9574
3.0,7,-0.8858
1.0,6,-0.7437
5.0,10,0.9743
5.0,8,0.8558
4.0,5,0.9747
5.0,2,0.9459
4.0,2,0.8614
5.0,4,0.975
3.0,5,0.7357
5.0,4,0.9485
5.0,6,0.8221
1.0,6,-0.3595
5.0,4,0.9484
1.0,6,-0.802
5.0,3,0.7666
1.0,5,-0.3612
3.0,9,0.9013
5.0,2,0.8788
5.0,5,0.9805
1.0,1,-0.765
4.0,0,0.4574
5.0,2,0.9806
3.0,3,-0.0256
5.0,2,0.902
5.0,3,0.8313
5.0,6,0.9793
4.0,2,0.9489
5.0,0,0.9683
5.0,16,0.9963
5.0,6,0.993
1.0,2,-0.7243
5.0,2,0.8261
5.0,0,0.8655
5.0,8,0.9822
1.0,12,0.8522
4.0,38,0.9987
4.0,3,0.7937
5.0,2,0.8614
4.0,1,0.9693
4.0,32,-0.8738
5.0,1,0.8934
1.0,22,-0.9018
5.0,0,0.8756
5.0,5,0.973
5.0,12,0.9391
5.0,3,0.8074
5.0,2,0.8122
5.0,1,0.7371
2.0,9,0.2344
5.0,2,0.9494
4.0,14,0.9861
1.0,6,-0.6588
1.0,1,-0.6124
5.0,3,0.9615
2.0,3,0.1154
1.0,3,0.3291
5.0,3,0.9169
5.0,0,0.8877
4.0,17,0.1984
4.0,16,0.989
5.0,4,0.8223
5.0,4,0.9694
4.0,7,0.9652
1.0,1,-0.5106
5.0,6,0.7696
1.0,1,-0.6461
1.0,9,-0.5313
5.0,2,0.8882
2.0,16,0.6925
5.0,9,0.9655
1.0,2,0.1298
1.0,9,-0.8552
5.0,6,0.945
1.0,2,-0.6908
5.0,6,0.9537
4.0,3,0.4215
1.0,13,-0.6894
5.0,0,0.9169
4.0,7,0.8864
2.0,14,0.9666
3.0,7,0.8775
4.0,5,0.7704
1.0,12,-0.7868
5.0,9,0.9269
1.0,7,-0.5355
5.0,3,0.9824
1.0,11,-0.9643
5.0,17,0.9769
4.0,4,0.978
1.0,3,-0.6042
3.0,7,0.8141
5.0,12,0.9845
4.0,0,0.5719
4.0,6,0.978
1.0,2,-0.0009
5.0,13,0.9917
1.0,2,0.4956
4.0,1,0.899
5.0,1,0.9269
5.0,7,0.953
3.0,3,0.8971
5.0,4,0.4912
5.0,3,0.8969
5.0,0,0.6705
4.0,5,0.9567
1.0,0,-0.4692
5.0,4,0.9784
5.0,2,0.8768
5.0,0,0.8625
2.0,19,0.7486
5.0,7,-0.2542
1.0,5,-0.6665
5.0,7,0.9687
5.0,3,0.3612
1.0,11,-0.7351
4.0,12,0.9859
5.0,4,0.9589
5.0,9,0.941
5.0,1,0.9484
5.0,1,0.9063
5.0,11,0.4857
5.0,8,0.9858
3.0,7,0.7212
2.0,13,0.9279
1.0,4,-0.8682
4.0,2,0.4926
3.0,4,-0.016
5.0,4,0.9382
3.0,26,0.951
2.0,29,0.9362
3.0,1,0.1027
1.0,2,0.0
5.0,11,0.991
5.0,8,0.9558
5.0,2,0.9697
1.0,8,-0.0258
1.0,6,-0.8999
5.0,2,0.765
5.0,3,0.9875
1.0,2,0.5562
5.0,6,0.5994
2.0,9,0.3603
4.0,20,0.9726
5.0,3,0.8225
5.0,5,0.9552
1.0,8,-0.9636
5.0,2,0.9571
5.0,3,0.8674
3.0,12,0.2879
5.0,2,0.9284
2.0,11,0.9541
5.0,12,0.9792
2.0,19,0.8537
4.0,19,0.6305
1.0,9,-0.2135
5.0,6,0.9432
1.0,2,-0.2732
2.0,2,0.9152
5.0,1,0.8236
5.0,4,0.9071
4.0,19,0.9941
5.0,4,0.953
5.0,4,-0.1531
1.0,3,-0.0516
3.0,5,-0.1687
5.0,4,0.9485
5.0,9,0.98
2.0,9,0.901
3.0,13,-0.9581
5.0,5,0.8513
5.0,6,0.7418
5.0,6,0.9757
3.0,12,0.509
1.0,42,0.7028
4.0,4,0.9431
1.0,8,-0.6353
3.0,5,0.4806
1.0,4,-0.7493
5.0,8,0.802
4.0,3,0.5719
5.0,7,0.9733
5.0,4,0.9694
2.0,4,-0.749
5.0,5,0.9508
5.0,3,0.5808
5.0,5,0.9747
1.0,4,-0.2342
4.0,9,0.9674
5.0,10,0.9471
3.0,23,0.9744
5.0,9,0.965
4.0,8,0.9306
5.0,3,0.5994
3.0,4,0.8315
2.0,2,0.6072
2.0,28,-0.9182
3.0,6,0.6596
5.0,2,0.9299
5.0,10,0.9624
1.0,10,-0.9065
2.0,16,-0.9894
5.0,4,0.9838
5.0,6,0.9702
4.0,3,0.9467
5.0,4,0.952
5.0,2,0.9565
1.0,4,0.3818
5.0,3,0.6877
5.0,3,0.9804
1.0,9,0.1139
1.0,3,0.5182
2.0,5,-0.4822
5.0,8,0.9933
5.0,13,0.9508
5.0,4,0.5719
4.0,4,0.964
5.0,2,0.9132
5.0,11,0.9819
1.0,5,-0.3171
1.0,3,0.7304
5.0,7,0.9741
2.0,11,-0.0625
5.0,9,0.9019
5.0,1,0.9737
5.0,5,0.949
1.0,9,0.5267
3.0,6,0.9174
5.0,0,0.9449
4.0,3,0.0636
2.0,1,0.2023
5.0,10,0.901
5.0,2,0.8834
5.0,9,0.9168
3.0,2,0.765
5.0,5,0.9293
5.0,5,0.9379
5.0,4,0.9347
5.0,2,0.9652
4.0,21,0.9964
4.0,2,0.9324
1.0,0,0.1777
5.0,4,0.7547
5.0,1,0.7783
3.0,26,0.9511
3.0,4,-0.7954
3.0,4,0.8261
4.0,8,0.9377
4.0,2,0.9716
5.0,1,0.9134
2.0,10,-0.6214
5.0,1,0.9474
5.0,4,0.807
2.0,14,-0.2479
5.0,19,0.996
5.0,9,0.9825
5.0,8,0.7762
1.0,30,-0.9557
4.0,6,0.8712
1.0,8,-0.7556
5.0,3,0.8102
2.0,14,0.8637
5.0,5,0.9493
5.0,2,0.6846
5.0,1,0.944
5.0,5,0.9716
5.0,1,0.9769
4.0,6,0.9009
4.0,4,-0.2144
5.0,1,0.9489
1.0,5,0.5064
2.0,6,0.8519
1.0,8,-0.7548
3.0,11,0.9748
1.0,1,-0.6103
5.0,1,0.938
3.0,27,0.9435
1.0,4,-0.8473
5.0,3,0.8974
1.0,2,-0.8625
5.0,2,0.9259
5.0,15,0.9935
5.0,4,0.9537
5.0,5,0.9577
1.0,13,0.3952
2.0,6,0.855
2.0,4,0.6102
1.0,5,-0.1292
1.0,5,-0.6697
5.0,5,0.8627
4.0,1,0.9265
5.0,11,0.9388
5.0,2,0.9499
4.0,2,0.9274
5.0,1,0.89
5.0,6,0.8012
3.0,10,0.6488
4.0,1,0.8576
3.0,25,0.9547
4.0,5,0.9051
4.0,0,0.9829
1.0,6,-0.2714
5.0,2,0.9565
5.0,0,0.9325
5.0,6,0.9604
5.0,5,0.9805
5.0,1,0.9147
2.0,20,0.9565
2.0,10,-0.3412
5.0,4,0.9507
5.0,8,0.8919
4.0,3,0.9469
5.0,3,0.9081
5.0,6,0.9789
1.0,19,0.9102
4.0,12,0.9426
3.0,2,0.7527
1.0,5,-0.9001
5.0,6,0.9784
5.0,4,0.9787
5.0,23,0.993
3.0,13,0.9756
5.0,5,0.9229
2.0,4,0.8315
1.0,14,-0.6078
5.0,0,0.0
4.0,3,0.836
2.0,3,-0.4949
2.0,0,-0.6705
5.0,6,0.9123
1.0,4,-0.8852
3.0,5,0.9499
5.0,5,0.8732
5.0,0,0.9844
1.0,8,-0.9385
5.0,4,-0.1889
1.0,1,-0.4588
5.0,4,-0.3671
5.0,6,0.9283
5.0,2,0.937
2.0,23,0.7666
4.0,1,0.969
3.0,9,0.659
5.0,0,0.925
5.0,9,0.8374
5.0,10,0.9569
5.0,1,0.9583
3.0,16,0.8508
5.0,3,0.8735
5.0,7,0.8836
5.0,1,0.8353
3.0,6,-0.3311
5.0,5,0.969
4.0,4,0.4019
5.0,3,0.8908
1.0,11,0.902
5.0,3,0.9772
5.0,1,0.938
5.0,4,0.891
4.0,8,0.3367
5.0,0,0.9638
5.0,5,0.9857
3.0,3,0.1265
5.0,9,0.984
3.0,13,0.8348
3.0,0,0.9117
5.0,11,0.9854
4.0,20,0.9805
5.0,3,0.9403
1.0,8,-0.8105
5.0,2,0.9401
5.0,2,0.8357
5.0,0,0.8588
3.0,5,0.9766
1.0,13,0.2003
5.0,2,0.9873
5.0,1,0.4569
1.0,4,0.5574
5.0,2,0.9077
5.0,2,0.9008
5.0,2,0.8439
5.0,4,0.9334
5.0,2,0.9711
5.0,2,0.9313
5.0,1,0.9732
4.0,4,0.9311
5.0,8,0.9937
5.0,2,0.9253
5.0,1,0.9682
2.0,5,0.0908
5.0,2,0.9078
5.0,3,0.9248
5.0,3,0.9664
5.0,5,0.9379
5.0,3,0.9682
1.0,6,0.9217
5.0,3,0.765
4.0,7,0.012
5.0,1,0.9876
5.0,2,0.88
3.0,6,0.4162
3.0,9,0.9873
4.0,5,0.9457
5.0,4,0.8115
5.0,1,0.9286
1.0,8,-0.596
4.0,12,0.9655
5.0,1,0.9383
4.0,10,0.9127
1.0,8,-0.9822
5.0,2,0.9062
2.0,11,0.3544
5.0,6,0.9038
1.0,14,0.916
5.0,4,0.9734
4.0,28,0.9741
5.0,9,0.9644
1.0,10,-0.5531
5.0,5,0.9287
1.0,4,0.51
1.0,6,-0.5531
4.0,2,0.6634
5.0,5,0.919
1.0,6,0.5356
5.0,3,0.9543
4.0,1,-0.0521
5.0,3,0.909
5.0,10,0.9897
5.0,13,0.9802
5.0,0,0.8217
4.0,7,0.733
1.0,3,-0.8399
5.0,1,0.9728
5.0,0,0.8083
4.0,4,0.9837
4.0,7,0.8233
5.0,2,0.8834
1.0,28,-0.0535
5.0,3,0.9634
5.0,4,0.9601
5.0,4,0.9367
5.0,2,0.937
5.0,9,0.6119
5.0,1,0.973
1.0,8,-0.9152
3.0,2,0.8338
2.0,8,0.857
5.0,5,0.9783
1.0,9,0.8346
5.0,4,0.9887
4.0,13,0.9952
1.0,5,-0.2399
3.0,14,-0.6768
5.0,1,0.984
2.0,10,-0.0075
1.0,16,-0.9341
3.0,11,0.8027
2.0,9,0.9365
4.0,11,0.9857
4.0,13,0.2235
5.0,1,0.9037
3.0,16,0.9687
2.0,5,0.9619
5.0,1,0.9538
5.0,6,0.93
1.0,8,0.9395
4.0,7,0.7667
1.0,4,-0.2987
5.0,5,0.9939
1.0,6,0.152
2.0,4,0.1027
1.0,10,0.9165
5.0,5,0.957
1.0,8,0.5205
2.0,15,0.9744
4.0,3,0.7086
5.0,9,0.9217
2.0,4,0.6222
5.0,3,0.8338
5.0,4,0.8774
5.0,21,0.9926
5.0,3,0.9532
5.0,3,0.8302
5.0,3,0.9337
5.0,3,0.9311
5.0,1,0.6249
5.0,3,0.902
2.0,3,0.4019
2.0,4,-0.1955
4.0,12,0.982
5.0,10,0.9437
5.0,3,0.9513
3.0,20,0.9018
2.0,5,0.128
1.0,17,-0.9691
1.0,6,0.9214
4.0,5,0.9773
2.0,2,-0.6858
5.0,2,0.9098
5.0,4,0.8937
5.0,0,0.9413
5.0,4,0.9806
5.0,7,0.9513
4.0,1,0.4678
1.0,0,-0.0191
1.0,17,-0.7385
5.0,8,0.9896
4.0,5,0.8333
4.0,9,0.5198
1.0,17,0.6178
1.0,10,-0.6447
5.0,4,0.3217
4.0,20,0.9663
4.0,2,0.4678
1.0,11,0.9659
2.0,12,0.5971
5.0,5,0.9735
1.0,5,-0.4599
2.0,13,-0.666
5.0,4,0.8971
5.0,4,0.9841
5.0,1,0.9804
1.0,34,-0.893
1.0,3,-0.8494
1.0,63,0.9974
5.0,3,0.8882
5.0,1,0.9538
5.0,4,0.9041
5.0,9,0.9726
4.0,1,0.25
1.0,2,-0.7506
5.0,2,0.9184
5.0,4,0.8011
2.0,7,-0.8554
5.0,16,0.974
2.0,9,0.5648
1.0,3,0.6346
2.0,8,0.7906
4.0,9,0.9647
5.0,10,0.8861
5.0,2,0.9445
1.0,5,-0.724
2.0,16,-0.9411
3.0,4,0.6921
5.0,1,0.749
2.0,2,0.4708
4.0,18,0.9953
1.0,35,0.913
5.0,2,0.9449
1.0,8,0.9104
1.0,3,-0.8713
4.0,6,0.8304
3.0,3,0.8526
4.0,31,0.9893
5.0,8,0.9827
5.0,2,0.9707
5.0,3,0.8774
5.0,22,0.9899
1.0,8,-0.1747
5.0,3,0.9668
2.0,11,0.6956
4.0,5,0.8717
5.0,21,0.9935
4.0,2,0.624
5.0,4,0.9824
5.0,2,0.9086
1.0,10,-0.6757
5.0,6,0.9285
2.0,18,0.6224
5.0,19,0.9811
5.0,2,0.9764
5.0,5,0.9491
5.0,6,0.9876
3.0,18,0.9595
5.0,1,0.9015
5.0,2,0.891
5.0,2,0.8811
4.0,13,0.9896
5.0,2,0.9665
5.0,1,0.4215
5.0,3,0.9769
